y_obs,p_mean,month,grade
0,0.00625,7,A
0,0.0075,16,A
0,0.01625,25,D
0,0.00125,5,B
0,0.0025,1,A
0,0.01,1,F
0,0.02,35,D
0,0.00625,35,C
0,0.01375,25,C
0,0.01875,13,C
0,0.01625,11,B
0,0.0125,28,B
0,0.00125,8,A
0,0.00125,29,A
0,0.01625,10,C
0,0.01625,22,D
0,0.0025,6,A
0,0.0275,16,D
0,0.00875,15,C
0,0.01,19,B
0,0.005,4,C
0,0.01125,2,C
0,0.01,16,B
0,0.00875,11,B
0,0.01375,9,C
0,0.00625,7,B
0,0.07625,36,D
0,0.01375,29,C
0,0.02375,8,C
0,0.0075,29,B
1,0.025,16,C
0,0.02,28,D
0,0.00625,1,B
0,0.0225,19,E
0,0.0125,14,C
0,0.00125,2,C
0,0.0075,20,B
0,0.005,25,B
0,0.01375,13,D
0,0.00625,4,B
0,0.01875,7,D
0,0.01875,14,D
0,0.01625,3,D
0,0.0025,4,A
0,0.025,13,D
0,0.00875,6,D
0,0.01,11,B
0,0.00875,13,B
0,0.00625,25,B
0,0.025,22,F
0,0.00875,30,B
0,0.0275,3,G
0,0.00625,3,B
0,0.00875,20,A
0,0.06875,36,C
0,0.01,1,G
0,0.0125,10,C
0,0.005,6,B
1,0.02375,12,D
0,0.0,3,B
0,0.0,5,A
0,0.01625,3,D
0,0.01125,33,D
0,0.0325,29,D
0,0.01875,34,B
0,0.0125,9,B
0,0.0075,4,D
0,0.0125,18,D
0,0.0025,17,A
0,0.00625,15,B
0,0.00375,33,B
0,0.02125,2,E
0,0.00375,19,A
0,0.0275,12,E
0,0.00625,1,D
0,0.015,7,D
0,0.00625,22,B
0,0.00875,5,B
0,0.0,1,A
0,0.005,11,B
0,0.01875,31,D
0,0.01875,9,C
0,0.0075,13,B
0,0.01125,6,C
0,0.0025,9,A
0,0.0075,28,C
0,0.0175,16,D
0,0.01625,22,B
0,0.01375,15,D
0,0.00875,20,B
1,0.0225,8,E
0,0.00375,13,A
0,0.01125,6,C
0,0.005,35,C
0,0.0125,4,C
0,0.03125,8,D
0,0.005,3,B
0,0.0,3,A
0,0.0125,32,B
0,0.0075,3,B
0,0.00625,29,B
0,0.0075,10,C
0,0.00625,17,C
0,0.015,18,B
0,0.0075,29,B
0,0.0075,27,A
0,0.00625,4,E
0,0.02125,12,D
0,0.00875,19,C
0,0.03125,9,C
0,0.0175,6,E
0,0.015,3,F
0,0.0,1,A
0,0.0575,36,C
0,0.0125,19,C
0,0.005,11,B
0,0.0075,10,B
0,0.00125,35,A
0,0.01,14,C
0,0.00125,10,A
0,0.00625,26,B
0,0.01,1,C
0,0.0075,20,B
0,0.04125,21,F
0,0.0125,1,C
0,0.04,18,D
0,0.02375,29,D
0,0.0075,23,B
0,0.0175,18,C
0,0.0275,9,C
0,0.00375,9,A
0,0.02875,30,D
0,0.015,14,D
0,0.00625,23,B
0,0.015,6,D
0,0.02125,8,C
0,0.00875,27,A
0,0.0225,13,D
0,0.00875,5,C
0,0.0175,12,C
0,0.00625,26,B
0,0.00125,17,A
0,0.00625,28,B
0,0.0225,8,C
0,0.00875,1,D
0,0.0125,6,C
0,0.0125,28,D
0,0.0075,14,B
0,0.01375,27,D
0,0.005,12,A
0,0.0125,31,D
0,0.00625,8,B
0,0.00625,3,A
0,0.005,3,B
0,0.00375,5,B
0,0.0025,12,B
0,0.00125,1,C
0,0.00875,15,B
0,0.00375,2,B
0,0.0125,26,D
0,0.015,25,C
0,0.005,14,B
0,0.01375,5,C
0,0.01125,23,B
0,0.035,18,D
0,0.00875,15,C
0,0.005,4,B
0,0.01375,14,C
0,0.01625,1,D
0,0.00875,24,C
0,0.015,15,D
0,0.02125,17,C
0,0.01625,13,C
0,0.03125,20,D
0,0.0025,26,B
0,0.01625,25,C
0,0.01375,8,C
0,0.02625,18,E
0,0.00625,25,A
0,0.04625,36,B
0,0.00875,8,A
0,0.01375,10,B
0,0.0225,6,F
0,0.01125,16,B
0,0.00375,34,A
0,0.00375,29,A
0,0.02625,5,E
0,0.01125,23,B
0,0.01625,9,D
0,0.015,6,D
1,0.01875,13,C
0,0.0075,4,D
0,0.00625,28,C
0,0.0025,15,B
0,0.0175,34,C
0,0.01,25,B
0,0.00375,4,D
0,0.0375,13,E
0,0.0175,7,E
0,0.01125,18,B
0,0.005,18,B
0,0.0075,12,B
0,0.01625,12,C
0,0.01,6,C
0,0.0175,9,E
0,0.02375,18,C
0,0.01875,34,C
0,0.00875,5,E
0,0.0125,5,E
0,0.00875,4,F
0,0.01625,11,C
0,0.0225,17,C
0,0.01375,9,B
0,0.03,9,D
0,0.00875,4,C
0,0.02625,31,D
0,0.02375,2,F
0,0.0125,3,D
0,0.005,13,B
0,0.01375,20,B
0,0.0125,17,C
0,0.01375,9,C
0,0.00375,8,A
0,0.00625,1,C
0,0.0075,14,B
0,0.01625,22,B
0,0.03125,16,E
0,0.01625,7,B
0,0.005,21,A
0,0.01875,4,E
0,0.02125,18,D
0,0.01625,17,C
0,0.005,14,B
0,0.015,30,C
0,0.0175,8,D
0,0.00125,4,A
0,0.0075,14,C
0,0.00375,24,B
0,0.01,21,C
0,0.0775,36,C
0,0.0125,8,B
0,0.0075,25,A
0,0.00875,3,C
0,0.015,9,C
0,0.0125,3,C
0,0.00875,17,C
0,0.0025,7,B
0,0.00375,3,A
0,0.01,20,B
0,0.00125,15,A
0,0.03625,21,E
0,0.0075,2,C
0,0.005,31,B
0,0.00125,20,A
0,0.005,19,A
0,0.01,28,B
0,0.02125,6,E
0,0.00875,7,B
0,0.01875,12,D
0,0.00875,24,C
0,0.0125,13,B
0,0.015,13,C
0,0.02875,19,C
0,0.0125,2,D
0,0.0075,13,C
0,0.00125,15,A
0,0.01,4,C
0,0.00875,8,C
0,0.0125,3,E
0,0.00625,23,C
0,0.00875,3,B
0,0.00625,17,B
0,0.00625,1,C
0,0.0025,4,D
0,0.0175,30,B
0,0.0225,10,D
0,0.02,33,E
0,0.00625,18,A
0,0.01625,11,C
0,0.00625,25,B
0,0.0025,1,B
0,0.02125,3,G
0,0.01875,2,D
0,0.00875,8,B
0,0.03375,20,C
0,0.00375,26,C
0,0.00125,24,A
0,0.0025,24,B
0,0.02,6,E
0,0.015,16,B
0,0.01375,10,B
0,0.005,27,A
0,0.00625,24,E
0,0.00375,19,A
0,0.00875,14,B
0,0.00875,35,C
0,0.00375,8,A
0,0.01,34,C
0,0.0225,22,C
0,0.01,23,B
0,0.00375,1,C
0,0.0125,24,E
0,0.005,17,B
0,0.005,9,A
0,0.00375,24,B
0,0.00375,6,A
0,0.04625,36,C
0,0.0225,6,E
0,0.00875,17,B
0,0.02125,27,C
0,0.01125,21,B
0,0.015,25,C
0,0.02125,32,C
0,0.025,12,C
0,0.0,7,A
0,0.0275,18,D
0,0.015,4,F
0,0.02875,35,F
0,0.025,11,C
0,0.01125,7,B
0,0.0075,28,C
0,0.02,16,C
0,0.01,6,B
0,0.01,31,B
0,0.015,5,E
0,0.02625,18,D
0,0.0,1,A
0,0.01375,34,B
0,0.00375,14,B
0,0.02625,25,D
0,0.0025,33,B
0,0.01,15,C
0,0.015,11,B
0,0.0025,33,D
0,0.00375,2,C
0,0.02875,19,D
0,0.00875,13,B
0,0.01625,12,E
0,0.00125,24,A
0,0.02625,8,E
0,0.01625,16,C
0,0.01,20,B
0,0.01,5,C
0,0.01125,21,D
0,0.00625,15,D
0,0.01625,7,C
0,0.0025,14,A
0,0.00625,25,B
0,0.0075,25,A
0,0.01375,15,D
0,0.00625,28,D
0,0.0025,3,C
0,0.00625,3,C
0,0.00625,10,A
0,0.0275,22,C
0,0.0175,29,D
0,0.0125,22,B
0,0.03625,9,D
0,0.02375,30,C
0,0.00875,7,C
0,0.02,19,C
0,0.00375,4,B
0,0.005,2,B
0,0.0375,29,E
0,0.0025,7,A
0,0.005,3,B
0,0.0175,21,C
0,0.0375,16,D
0,0.00625,6,C
0,0.00875,22,B
0,0.015,4,F
0,0.00375,1,B
0,0.0175,4,E
0,0.01375,5,C
0,0.0025,6,A
0,0.00875,6,B
0,0.00375,3,B
0,0.0025,19,A
0,0.015,21,D
0,0.015,31,C
0,0.00625,1,B
1,0.025,18,C
1,0.0225,13,D
0,0.00875,3,C
0,0.00375,9,A
0,0.0,25,A
0,0.00125,4,A
0,0.0025,28,B
0,0.0025,12,A
0,0.03,9,E
0,0.00625,3,A
0,0.00875,29,B
0,0.005,8,A
0,0.0,2,A
0,0.0375,8,E
0,0.02125,27,C
0,0.005,25,B
0,0.0025,2,A
0,0.01875,36,A
0,0.02875,12,F
0,0.005,26,D
0,0.0075,1,F
0,0.025,19,F
0,0.00125,4,A
0,0.00375,23,B
0,0.00125,14,A
0,0.00875,15,C
0,0.01875,19,C
0,0.0075,13,A
0,0.0,3,A
0,0.01,15,C
0,0.0075,14,B
0,0.02125,13,C
0,0.00625,1,C
0,0.00625,14,A
0,0.02125,7,E
0,0.01125,31,B
0,0.03,9,D
0,0.01125,3,D
0,0.00125,12,A
0,0.00875,5,C
0,0.02625,14,D
0,0.02125,25,C
0,0.0075,9,B
0,0.00125,15,B
0,0.005,5,B
1,0.00625,6,B
0,0.01125,5,C
0,0.01,24,C
0,0.025,27,C
0,0.01375,32,B
0,0.02875,13,E
0,0.01,12,C
0,0.01,24,B
0,0.01375,8,B
0,0.00875,10,B
0,0.035,20,D
0,0.01125,25,C
0,0.01875,31,D
0,0.01125,18,B
0,0.0025,7,A
0,0.00875,29,B
0,0.015,29,B
0,0.0125,16,C
0,0.01,14,B
0,0.0275,3,D
0,0.00375,26,B
0,0.0075,7,B
0,0.01625,8,C
0,0.00125,33,B
0,0.00125,24,A
0,0.00125,17,A
0,0.025,19,D
0,0.01,5,E
0,0.03375,21,D
0,0.01125,25,C
0,0.0,1,A
0,0.04125,20,G
0,0.01875,14,D
0,0.00625,1,C
0,0.0125,22,B
0,0.015,6,D
0,0.0075,8,B
0,0.0125,18,C
0,0.02,34,C
0,0.01125,24,C
0,0.01125,17,C
0,0.01625,18,C
0,0.0225,15,D
0,0.00875,14,B
0,0.0125,27,B
0,0.0325,8,D
0,0.01125,15,C
0,0.00375,23,A
0,0.00625,23,B
0,0.015,16,C
0,0.005,16,A
0,0.00125,14,B
0,0.0325,6,E
0,0.02875,36,B
0,0.01625,3,E
0,0.0,14,A
0,0.01,26,C
0,0.02875,18,C
0,0.0075,20,A
0,0.00375,1,D
0,0.0025,17,A
0,0.00625,11,B
0,0.02375,27,C
0,0.0175,16,B
0,0.0025,19,A
0,0.00375,24,B
0,0.01,14,D
0,0.00625,5,A
0,0.0275,7,E
0,0.0275,21,D
0,0.00625,3,B
0,0.01,32,B
0,0.0125,14,C
0,0.01625,9,D
0,0.0025,30,A
0,0.0175,10,C
0,0.0175,23,C
0,0.00375,3,C
0,0.01125,35,C
0,0.035,16,D
0,0.0225,30,D
0,0.00625,24,A
0,0.0175,31,E
0,0.0025,3,B
0,0.0175,22,C
0,0.00875,13,C
0,0.01875,14,C
0,0.015,11,C
0,0.03875,32,D
0,0.0025,1,A
0,0.0025,1,B
0,0.00625,19,A
0,0.00875,28,D
0,0.01125,4,E
0,0.00375,23,B
0,0.0075,31,C
0,0.01125,11,B
0,0.01375,11,C
0,0.02,5,E
0,0.00625,10,B
0,0.02,13,C
0,0.01625,11,C
0,0.025,15,D
0,0.0075,13,B
0,0.02,25,C
0,0.00625,32,A
0,0.02625,8,E
0,0.01875,3,D
1,0.055,36,C
0,0.00375,1,C
0,0.01375,29,C
0,0.0175,8,B
0,0.015,23,C
0,0.0175,6,D
0,0.0075,34,A
0,0.0075,10,B
0,0.02375,23,D
0,0.0125,5,C
0,0.00625,21,C
0,0.01375,12,E
0,0.01,33,C
0,0.00875,6,B
0,0.0,4,A
0,0.01,24,C
0,0.0375,11,D
0,0.03375,27,E
0,0.00875,23,B
0,0.005,33,B
0,0.0175,19,C
0,0.0125,20,B
0,0.02,13,C
0,0.0075,19,B
0,0.00375,33,A
0,0.005,7,A
0,0.00125,28,A
0,0.005,2,C
0,0.00375,1,D
0,0.005,4,E
0,0.025,6,E
0,0.005,3,B
0,0.00875,15,B
0,0.0,2,A
0,0.0175,4,G
0,0.03,6,C
0,0.005,19,B
0,0.01,18,A
0,0.04875,29,F
0,0.00125,2,A
0,0.01,11,B
0,0.015,22,C
0,0.00375,19,A
0,0.0025,12,A
0,0.01375,4,E
0,0.025,12,G
0,0.0,1,B
0,0.0075,9,A
0,0.00125,15,B
0,0.035,11,D
0,0.035,31,C
0,0.0125,5,C
0,0.005,7,A
0,0.03,29,D
0,0.01875,6,E
0,0.00875,28,B
0,0.0075,1,C
0,0.01875,6,D
0,0.0175,21,C
0,0.0025,14,B
0,0.115,36,D
0,0.0125,2,D
0,0.0,1,A
1,0.015,8,B
0,0.01,20,B
0,0.025,25,D
0,0.00625,14,C
0,0.00625,7,C
0,0.00375,4,B
0,0.005,15,B
0,0.01125,11,B
0,0.01,9,B
0,0.0075,2,B
0,0.02,34,C
0,0.01125,10,B
0,0.03875,6,F
0,0.01,5,C
0,0.01625,4,E
0,0.01,7,B
0,0.02625,25,C
0,0.005,20,A
0,0.005,26,B
0,0.0075,2,C
0,0.01875,22,C
0,0.0175,13,C
0,0.0325,14,E
0,0.0075,2,B
0,0.00125,19,B
0,0.0,6,A
0,0.0225,13,D
0,0.00625,6,B
0,0.0,1,A
0,0.01,11,C
0,0.0275,23,C
0,0.01375,11,C
0,0.01,17,C
1,0.0475,8,F
0,0.03125,7,E
0,0.0075,9,C
0,0.00375,26,B
0,0.0375,32,E
0,0.00125,31,A
0,0.0025,10,A
1,0.01875,19,C
0,0.005,5,C
0,0.01,2,C
0,0.04625,19,D
0,0.00125,1,B
0,0.00375,26,B
0,0.01625,20,B
0,0.01375,3,D
0,0.0225,11,C
0,0.00875,13,B
0,0.00125,2,A
0,0.01625,32,C
0,0.00375,3,B
0,0.0125,5,F
0,0.00125,26,C
0,0.00875,7,A
0,0.0025,4,B
0,0.01375,11,C
0,0.02,12,C
0,0.00875,13,C
0,0.0025,15,C
0,0.00375,12,B
0,0.0075,21,B
0,0.005,4,B
0,0.0125,6,B
0,0.0175,10,C
0,0.00625,28,B
0,0.00125,2,A
0,0.04125,29,D
0,0.015,7,D
0,0.00875,13,C
0,0.01125,30,B
0,0.005,18,A
0,0.00625,28,C
0,0.00125,13,A
0,0.02875,7,C
0,0.00875,35,D
0,0.01375,22,B
0,0.005,3,B
0,0.0175,34,D
0,0.02,12,E
0,0.00875,3,B
0,0.00875,3,B
0,0.0225,12,D
0,0.00875,21,B
0,0.005,14,B
0,0.005,25,A
0,0.00125,30,A
0,0.01375,15,C
0,0.01125,2,C
0,0.0175,29,C
0,0.0075,16,B
0,0.00625,2,C
0,0.00375,29,A
0,0.0075,4,C
0,0.0075,1,E
0,0.01375,9,B
0,0.01,26,C
1,0.0075,25,B
0,0.00875,18,B
0,0.0025,5,B
0,0.005,3,B
0,0.0175,30,C
0,0.0025,25,A
0,0.0075,29,C
0,0.03375,8,E
0,0.02,21,D
0,0.01625,13,C
0,0.005,1,C
0,0.0075,35,C
0,0.00125,4,B
0,0.02625,25,C
0,0.0025,1,B
0,0.0,2,B
0,0.01125,9,C
0,0.01625,21,C
0,0.0225,6,C
0,0.0225,5,F
0,0.0225,6,D
0,0.0025,17,A
0,0.01875,11,C
0,0.005,8,A
0,0.0075,5,C
0,0.005,14,B
0,0.00625,22,A
0,0.0075,12,B
0,0.03,8,C
0,0.02625,25,E
0,0.00875,4,C
0,0.01875,15,C
0,0.03125,12,F
0,0.01,4,C
0,0.01125,14,D
0,0.0175,23,E
0,0.00625,27,A
0,0.01875,11,C
0,0.0025,28,A
0,0.01375,24,D
0,0.0125,13,B
0,0.02375,16,C
0,0.00625,7,B
0,0.00625,27,A
0,0.0075,1,C
0,0.00375,5,B
0,0.005,11,A
0,0.0075,4,C
0,0.015,26,C
0,0.00875,7,B
0,0.02875,16,C
0,0.015,3,D
0,0.00375,11,B
0,0.01625,29,B
0,0.00875,15,C
0,0.0075,11,A
0,0.0125,2,C
0,0.005,35,B
0,0.00625,17,A
0,0.02,6,D
0,0.00875,9,B
0,0.00875,1,C
0,0.00125,33,A
0,0.02625,19,E
0,0.01875,27,B
0,0.00875,24,B
0,0.03125,36,B
0,0.00875,26,C
0,0.01875,15,E
0,0.00625,1,C
0,0.00625,14,B
0,0.01375,4,D
0,0.00625,14,C
0,0.00125,3,A
0,0.01125,7,B
0,0.0,28,B
0,0.03625,9,F
0,0.01875,8,D
0,0.00875,12,C
0,0.015,30,B
0,0.00625,14,B
0,0.01875,11,C
0,0.005,26,B
0,0.02125,31,D
0,0.00625,5,D
0,0.00625,4,B
0,0.01125,9,B
0,0.0075,4,B
0,0.015,15,F
0,0.01625,11,C
0,0.00875,5,C
0,0.0025,1,D
0,0.0075,5,C
0,0.01,14,C
0,0.00625,15,B
0,0.0125,14,C
0,0.02375,19,C
0,0.01,7,A
0,0.03,9,D
0,0.00625,26,B
0,0.00875,10,C
0,0.005,3,B
0,0.03375,29,D
0,0.0025,14,A
0,0.01375,21,B
0,0.01,19,B
0,0.01,8,C
0,0.00625,10,A
0,0.0225,8,C
0,0.00625,4,C
0,0.01625,16,C
0,0.00625,14,C
0,0.00875,17,C
0,0.0,10,A
0,0.03375,9,E
0,0.01125,25,C
0,0.02125,9,C
0,0.00625,26,C
0,0.01,25,B
0,0.00875,2,C
0,0.0,6,A
0,0.0275,22,D
0,0.0075,8,B
0,0.00375,12,B
0,0.01625,5,D
0,0.00125,12,A
0,0.01,3,D
0,0.00375,32,A
0,0.005,3,B
0,0.04,16,E
0,0.0025,2,B
0,0.00625,15,B
0,0.0025,2,B
0,0.02125,17,E
0,0.00625,25,B
0,0.02,6,C
0,0.00875,25,B
0,0.005,4,C
0,0.0075,19,B
0,0.0125,12,C
0,0.00375,24,B
0,0.00625,33,B
0,0.0,9,A
0,0.00625,1,D
0,0.02875,32,C
0,0.0075,17,B
0,0.00375,4,B
0,0.01375,9,C
0,0.00625,7,B
0,0.0225,20,C
0,0.02625,19,C
0,0.00875,11,B
0,0.00375,3,B
0,0.02,17,D
0,0.005,18,A
0,0.01125,7,B
0,0.005,1,B
0,0.0075,2,C
0,0.01,31,C
0,0.01375,21,C
0,0.015,28,C
0,0.01625,25,C
0,0.0275,8,E
0,0.02375,7,F
0,0.01625,8,C
0,0.02125,8,D
0,0.00375,3,C
0,0.01125,35,D
0,0.01375,14,C
0,0.00875,23,B
0,0.01875,16,C
0,0.01625,15,C
0,0.00875,8,B
0,0.015,22,D
0,0.01,20,B
0,0.02,2,D
0,0.01,33,B
0,0.01375,6,B
0,0.0,8,A
0,0.00625,2,C
0,0.005,1,D
0,0.01125,25,D
0,0.02,20,B
0,0.00625,5,B
0,0.00375,13,A
0,0.01625,30,B
0,0.01875,12,F
0,0.02125,16,C
0,0.01,13,B
0,0.03,8,C
0,0.015,9,B
0,0.00125,2,B
0,0.015,7,D
0,0.00125,2,B
0,0.01,29,B
0,0.01,24,C
0,0.03,6,E
0,0.0025,28,B
0,0.0025,15,B
0,0.0125,3,C
0,0.01375,21,C
0,0.01375,27,B
0,0.00875,31,C
0,0.00875,13,B
0,0.025,7,E
0,0.01375,7,B
0,0.045,32,E
0,0.01125,12,C
0,0.00875,31,B
0,0.03125,8,F
0,0.0025,10,A
0,0.0175,31,E
0,0.01125,6,B
0,0.01625,19,C
0,0.00625,17,B
0,0.015,4,E
0,0.01125,13,B
0,0.015,10,C
0,0.00375,2,B
0,0.01,23,D
0,0.00875,8,B
0,0.01625,9,C
0,0.0125,7,B
0,0.04,9,D
0,0.00875,13,B
0,0.03375,8,E
0,0.005,2,B
0,0.00875,14,B
0,0.0125,18,B
0,0.0075,12,C
0,0.02375,27,E
0,0.00875,3,C
0,0.00875,21,B
0,0.0125,5,D
0,0.01625,25,C
0,0.0025,24,B
0,0.00875,7,B
0,0.0125,9,B
0,0.03,8,C
0,0.0275,27,C
0,0.01125,29,B
0,0.03125,21,E
0,0.01,2,C
0,0.01125,2,B
0,0.00375,5,B
0,0.02375,5,F
0,0.02625,17,E
0,0.02875,26,D
0,0.02,27,B
0,0.0225,32,C
0,0.01625,31,C
0,0.00625,9,B
0,0.01125,16,B
0,0.00625,11,B
0,0.00875,21,C
0,0.01,25,D
0,0.025,19,D
0,0.015,10,B
0,0.01375,10,B
0,0.01875,4,F
0,0.00125,1,A
0,0.00625,27,A
0,0.02875,20,C
0,0.01375,12,D
0,0.015,17,D
0,0.01125,18,B
0,0.00375,15,B
0,0.01125,16,B
0,0.01125,34,B
0,0.01875,10,C
0,0.01125,35,C
0,0.00625,24,C
0,0.03125,6,E
0,0.00375,2,B
0,0.01125,14,B
0,0.0075,10,B
0,0.00625,15,C
0,0.01125,26,C
0,0.00625,19,A
0,0.02,7,F
0,0.0,35,A
0,0.01375,33,E
0,0.02625,16,C
0,0.01625,30,E
0,0.01375,24,E
0,0.02875,19,D
0,0.02875,6,E
0,0.005,24,A
0,0.005,10,B
0,0.00625,14,A
0,0.01,13,B
0,0.01,21,B
0,0.0025,5,B
0,0.0025,2,B
0,0.0075,1,C
0,0.04625,16,G
0,0.01125,6,B
0,0.00625,26,B
0,0.00625,15,C
0,0.00375,6,B
0,0.00375,6,A
0,0.01375,12,E
0,0.03625,7,F
0,0.0025,4,B
0,0.01125,27,B
0,0.0025,3,B
0,0.02125,21,B
0,0.01125,13,C
0,0.00125,5,A
0,0.0025,17,A
0,0.0075,4,C
0,0.0075,11,B
1,0.01625,28,D
0,0.02125,21,C
0,0.00875,14,B
0,0.0,4,A
0,0.0,5,A
0,0.01,35,C
0,0.01125,21,C
0,0.02375,20,C
0,0.0075,23,C
0,0.0175,18,C
0,0.03375,18,D
0,0.0075,28,B
0,0.02375,27,C
0,0.0075,19,B
0,0.0425,8,E
0,0.0025,24,B
0,0.00375,14,B
0,0.0275,18,D
0,0.01625,18,B
0,0.00375,4,C
0,0.02375,11,D
0,0.00875,21,B
0,0.0175,30,C
0,0.03375,8,F
0,0.00375,10,B
0,0.0125,2,D
0,0.0025,20,A
0,0.0175,7,D
0,0.005,1,B
0,0.01375,10,E
0,0.00375,19,A
0,0.00625,15,B
0,0.00875,5,F
0,0.02875,15,E
0,0.0075,7,B
0,0.03875,34,F
0,0.0025,1,B
0,0.00125,30,A
0,0.01,13,B
0,0.01,21,C
0,0.00375,24,B
0,0.00375,9,A
0,0.00375,17,A
0,0.00625,9,A
0,0.005,29,B
0,0.01875,17,D
0,0.00625,1,B
0,0.01,11,B
0,0.00625,16,A
0,0.02,15,E
0,0.00625,31,B
0,0.02,21,D
0,0.01375,11,B
0,0.01125,18,B
0,0.04125,18,E
0,0.00875,35,B
0,0.02875,25,G
0,0.0125,2,C
0,0.0025,18,A
0,0.0075,14,B
0,0.00375,9,B
0,0.00875,21,B
0,0.01375,19,C
0,0.00625,29,A
0,0.00625,2,A
0,0.01875,6,C
0,0.00125,23,A
0,0.005,29,B
0,0.02125,22,C
1,0.0,5,B
0,0.00875,24,D
0,0.01375,22,E
0,0.00875,24,B
0,0.02125,14,D
0,0.00875,2,C
0,0.00875,9,B
0,0.0025,28,A
0,0.0175,9,B
0,0.00125,15,A
0,0.02,21,C
0,0.01625,17,C
0,0.02625,9,C
0,0.03625,7,F
0,0.00875,2,C
0,0.00125,4,A
0,0.02625,17,D
0,0.02375,13,D
0,0.00625,9,A
0,0.02,30,C
0,0.00625,9,B
0,0.0075,1,C
0,0.00625,9,B
0,0.01125,12,C
0,0.01,1,D
0,0.01125,4,D
0,0.015,18,B
0,0.01625,18,C
0,0.02625,16,C
0,0.0025,23,A
0,0.00875,6,C
0,0.00875,28,C
0,0.01125,14,C
0,0.005,5,B
0,0.0125,24,C
0,0.01625,9,C
0,0.01625,14,C
0,0.01,17,B
0,0.00625,2,C
0,0.0075,30,B
0,0.0075,24,D
0,0.02625,22,E
0,0.01125,9,B
0,0.0225,28,F
0,0.00375,14,A
0,0.00125,30,A
0,0.015,18,B
0,0.0025,2,A
0,0.00125,1,D
0,0.01625,13,B
0,0.02125,34,C
0,0.02125,2,E
0,0.00625,3,C
0,0.00875,1,D
0,0.015,11,B
0,0.01625,13,D
0,0.005,24,B
0,0.01125,8,B
0,0.0025,23,C
0,0.01125,5,D
0,0.0075,2,B
0,0.01625,12,E
0,0.005,21,B
0,0.015,10,C
0,0.015,7,E
0,0.00125,5,A
0,0.00375,21,A
0,0.01125,18,C
0,0.015,2,D
0,0.00125,2,A
0,0.0075,26,E
0,0.0225,19,C
0,0.0025,3,B
0,0.02125,13,C
0,0.005,11,A
0,0.005,14,B
0,0.0275,20,D
0,0.0075,8,B
0,0.00625,21,B
0,0.01,9,B
0,0.00875,4,C
0,0.00375,1,C
0,0.00625,24,C
0,0.0075,30,B
0,0.0325,21,F
0,0.00625,25,C
0,0.00375,3,A
0,0.0175,25,C
0,0.01125,1,E
0,0.01625,4,F
0,0.0225,7,E
0,0.0075,16,B
0,0.0075,11,B
0,0.0075,32,A
0,0.0075,3,C
0,0.0075,3,D
0,0.01,17,B
0,0.01,24,D
0,0.00875,1,C
0,0.01,3,C
0,0.00375,26,B
0,0.00375,21,A
0,0.00625,20,B
0,0.00125,1,B
0,0.01875,21,C
0,0.0625,36,C
0,0.005,25,B
0,0.00375,4,B
0,0.0025,21,A
0,0.01,10,B
0,0.0025,24,A
0,0.01125,26,C
0,0.00375,5,A
0,0.00625,30,B
0,0.03,32,E
0,0.00125,9,A
0,0.01625,9,B
0,0.0125,19,B
0,0.0125,16,B
0,0.00375,1,B
0,0.005,16,A
0,0.015,4,C
0,0.00625,17,B
0,0.00875,13,A
0,0.03375,20,D
0,0.00875,13,A
0,0.00625,26,B
0,0.00125,18,A
0,0.00375,5,D
0,0.0025,28,B
0,0.00375,1,B
0,0.00375,28,B
0,0.01875,17,C
0,0.02125,20,D
0,0.00625,5,B
0,0.00375,2,B
0,0.015,25,C
0,0.005,29,A
0,0.02,9,C
0,0.015,10,D
0,0.05125,19,E
0,0.0075,31,B
0,0.005,18,A
0,0.00375,13,B
0,0.01,30,B
0,0.0225,11,D
0,0.02,16,C
0,0.025,29,D
0,0.005,24,B
0,0.0075,24,C
0,0.00875,18,B
0,0.00375,3,B
0,0.0125,13,C
0,0.00875,5,B
0,0.025,26,G
0,0.02125,18,D
0,0.0075,22,B
0,0.02875,11,C
0,0.0075,28,C
0,0.0,10,A
0,0.0,4,A
0,0.0025,30,A
0,0.00375,6,A
0,0.0225,8,C
0,0.0175,9,C
0,0.0125,5,D
0,0.01625,9,C
0,0.015,34,C
0,0.03375,26,F
0,0.0275,20,F
0,0.00875,33,C
0,0.01375,7,B
0,0.01375,7,C
0,0.005,1,C
0,0.03125,29,D
0,0.0075,4,B
0,0.01625,21,C
0,0.01125,2,D
0,0.00875,8,B
0,0.01125,15,E
0,0.005,8,A
0,0.0025,2,B
0,0.00875,31,B
0,0.005,21,A
1,0.01625,21,D
0,0.0025,29,A
0,0.00125,15,A
0,0.0025,6,B
0,0.00625,14,C
0,0.01625,23,C
0,0.00875,15,D
0,0.04,19,E
0,0.00375,14,A
0,0.01625,19,C
0,0.015,26,C
0,0.015,22,C
0,0.0275,22,E
0,0.01,19,B
0,0.00375,2,C
0,0.01875,14,C
0,0.015,23,D
0,0.02,8,C
0,0.00375,24,B
0,0.01,15,D
0,0.0,1,B
0,0.01,28,C
0,0.0075,5,C
0,0.0075,8,B
0,0.01375,26,D
0,0.01,20,B
0,0.03625,9,F
0,0.0075,23,B
0,0.01125,10,C
0,0.00875,5,C
0,0.03125,20,G
0,0.005,12,B
0,0.025,11,C
0,0.01,27,B
0,0.0025,24,A
0,0.02375,8,D
0,0.005,5,B
1,0.0125,19,B
0,0.0075,12,B
